id,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label_issue
2394,B017YAHVA0,WP,2,Not for us,10/6/22,"The treats are not chews, they are crumbly, which my senior dogs was okay with. Started out with 4 treats per day, crumbling it over his food. The stool was a little softer than I would like so I reduced it to 2 per day. Then my dog started vomiting after meals. I stopped the treats, gave the same food and he stopped vomiting. Sadly, these treats were not for us.",Negative,Health Issues
2396,B017YAHVA0,james a van vleck,1,Too Small,11/30/23,These are very tiny treats. Due to their size I would not order them again.,Negative,Value for Money
2405,B017YAHVA0,Carolyn Stone,1,She doesn’t like them,1/23/23,She doesn’t like them and won’t eat them,Negative,Palatability
2422,B093RQ7S3T,TonyandTricia,5,Great for chewing,1/9/23,"I only went down a star because my shi-chi had chewed part of the circle but maybe that's because she likes it better or it's a bit softer than her others.  Either way, she hasn't had more than one since we got them.",Negative,Product Quality Issue
2426,B093RQ7S3T,Carol Worthington-Levy,3,Not the freshest,8/13/22,My pup loves this treat but I can’t get her interested in the ones I bought here. They look dry and they have no smell. Not appetizing enough even for my pup.,Negative,Palatability
2428,B093RQ7S3T,Frank Marx,4,Pup didn’t like,3/19/23,It may have just been my dog bit. My puppy did not like this at all!,Negative,Palatability
2430,B093RQ7S3T,Sarah Williams,1,could be a bad batch?,12/7/22,"I buy these all the time, but prefer the bag of 6. bought the 3 accidentally but assumed I would get the same quality. these things were hard as a rock and snapped in several places while trying to thread it through a treat ball (which I have always done, even with other flavors as they have decent and consistent pliabilty to them). but not these. put in for a refund and threw them out. ordered a second bag to male up for the other 3, guess we'll see...Update: (a few months and orders later) The pumpkin and pb flavors both from here AND chewy continue to be rock hard and brittle. only the blueberry bbq flavor is still of the old consistency.",Negative,Product Quality Issue
2432,B093RQ7S3T,An Authentic GQ & her Mom,3,Not for teething puppies at all! Beware of safety!,5/12/22,Not for teething puppies at all! Beware of safety!,Negative,Health Issues
2435,B093RQ7S3T,Lori Granich,1,Arrived Damaged,4/27/23,"We typically love this product, but this package arrived opened, with damaged product, and they won’t refund.",Negative,Packaging
2438,B093RQ7S3T,Jessica,1,Didn’t last long,8/29/21,Was looking for something for my pup to chew on while teething these didn’t last long until they broke and I had to throw away looked like plastic!,Negative,Product Quality Issue
2453,B018BWLEPS,Sandi,1,My animals hate these,9/16/23,My animals turned their noses up at these,Negative,Palatability
2457,B018BWLEPS,Ha N.,2,"Slow ship, smell bad, mold",8/21/22,Take forever to ship.  3 out of 5 mold.  Smell horrible!,Negative,Product Quality Issue
2460,B018BWLEPS,DjaksMom,3,"Dog Loves, But Gets Sick With Too Many",12/23/23,"My picky senior loves these and they are certainly nice & soft. They are also pretty small, so great size for small, older dog with missing teeth. She has gotten sick twice now after eating, though. The first time was the first day we got them, (as a gift from a friend), & I did probably let her have a few too many not thinking much about it since they're very small treats. All has been well sense because I will maybe let her have 2 per day. Recently, I allowed her 4 in a day & she vomited a little that night. May or may not be coincidence, but just be aware.",Negative,Health Issues
2461,B018BWLEPS,Carolyn Stone,1,My dog won’t eat them,1/23/23,She just won’t eat them,Negative,Palatability
2462,B018BWLEPS,Izzy Ann,2,My 4 dogs refused to eat them.,3/14/20,None of my dogs will eat them.,Negative,Palatability
2472,B0BS4NBW92,P. Owens,5,Babies like it,12/29/23,I'm not happy with the changes this company made. It's hard to change things on ferretsBut they are eating them slowly,Negative,Health Issues
2476,B0BS4NBW92,Mark Bretl,1,Recipe changed,1/29/24,My ferrets were addicted to these things for years now they will not even touch them.,Negative,Palatability
2477,B0BS4NBW92,Kindle Customer,1,Ferrets do not like these anymore,7/31/23,The recipe has changed and my ferrets willNotEat these anymore. Used to be there favorite.,Negative,Palatability
2486,B01JONKI9Q,Rachel,3,Not good,8/10/23,My puppies got diarrhea from eating these,Negative,Health Issues
2488,B01JONKI9Q,Amazon Customer,1,New thickness not such a good deal,1/21/24,"The manufacturer has thickened the thickness of the sticks and maybe either the new size or sticks that were not fresh were impossible to break, cut, or saw so that my small- medium sized dogs could chew through them. I’d like to order more if they could send me the fresher and smaller sticks. Impenetrable!",Negative,Product Quality Issue
2489,B01JONKI9Q,Clare Therieau,3,You only get 6??,7/21/22,"Ok really, how stingy can u be, what do I give him 1 a week, there are only 6 in package.",Negative,Value for Money
2501,B01JONKI9Q,sarcazm,1,Dog likes them but I am not a fan,7/14/19,"Whenever he eats one of these treats he ends up constipated for the next 24 hours or so, which throws off not just his schedule but everyone else's as well.  I wonder if it might have to do with the seeds.  He doesn't behave like he has an upset stomach or anything but it definitely isn't worth extra-long walks where nothing happens, as well as being woken up in the middle of the night to go on extra walks to also have nothing happen.  Will not be buying these again.",Negative,Health Issues
2503,B01JONKI9Q,Jon,1,Made both dogs sick,5/17/19,"We have two golden retrievers.  We gave these to them, the first one got sick 9 times.  We weren't sure if it was these, so we tried a second day, our bigger one got sick again and our smaller one got sick 5 times.  We removed these from the diet and the dogs were 100% fine.  Both dogs rarely get sick, but our bigger one, has only got sick once in his life, and this was the worst. Won't purchase these or anything from this brand again.",Negative,Health Issues
2506,B01JONKI9Q,Amazon Customer,1,Not Sourced in US,11/6/21,My dogs like this product BUT it’s made with globally sourced products (likely China). I will not buy again. It’s deceiving with the US flag in the upper right corner. You have to read the fine print,Negative,Other
2527,B01JONKI9Q,Katie Clarke,4,Dog likes them,6/26/22,My dog liked them but prefers dentasticks.,Negative,Palatability
2542,B08S6MQZVV,Lizzie,3,Not that soft,11/15/22,My senior dog has missing teeth. I need to cut these into smaller chunks to use them so she can swallow them (whole!) She’s fine chewing on softer things but not these.,Negative,Health Issues
2550,B08S6MQZVV,RP,3,This time 1/4 of bag crumbled....could not use.,8/20/22,My dog loves these but they are too expensive to waste 1/4 of the bag due to treats crumbling...will have to find a store I can purchase them at...not taking a chance.  Return window expired.,Negative,Value for Money
2556,B08S6MQZVV,Chris.Snider,1,These are not soft treats.,1/4/23,Looking for a soft treat for my elderly Chihuahua. These are not soft at all.,Negative,Product Quality Issue
2557,B08S6MQZVV,Steven C. Tyler,1,No good,11/15/22,All 3 dogs hated them,Negative,Palatability
2558,B08S6MQZVV,kat,1,My dogs hates them,11/16/22,Stale product,Negative,Product Quality Issue
2577,B01JONK8VO,Sandy McKeehan,3,Treats,12/2/22,"I usually buy these and they are really fresh, but the last 3 times they are hard as rocks. Looking for a new treat for my dog.",Negative,Product Quality Issue
2578,B01JONK8VO,L. Cox,1,Gave my dog a bloody mouth and cough!,11/29/23,"These things are too hard. And they have points on each end. VERY SHARP! My dog got hurt his mouth chewing them, and bled. And now has part of one stuck in his throat and has been coughing for two days. Going to the vet. If you buy these, make sure they are not rock hard. If they are, return them. They are dangerous for your dog.",Negative,Health Issues
