product_id,user_name,rate_stars,review_title,review_date,comment_content
B09JKJ871B,Jennifer L. Klemetson,5.0 out of 5 stars,Great for pups,"Reviewed in the United States on August 20, 2022",Pups love them. They spend their days chewing.
B09JKJ871B,Angela D,1.0 out of 5 stars,Plus? Do not last a second longer than others,"Reviewed in the United States on October 19, 2023",These rings are plus in the cost column however not in performance.
B09JKJ871B,Amazon Customer,1.0 out of 5 stars,May upset stomach/cause diarrhea,"Reviewed in the United States on August 3, 2022","I bought these to give to my 12 wk old Boxer puppies for teethe, plus my 2 older dogs thought they needed one too of course (both 5) and they loved them.  But the next morning every single one of my dogs had liquid diarrhea.  That's the only thing they had that was the same.  Otherwise they all seem fine, no temps playing like normal, good appetites, so pretty sure it's not some kind of sickness that coincidentally happened at the same time."
B09JKJ871B,elle,1.0 out of 5 stars,Not for aggressive puppy teething,"Reviewed in the United States on April 25, 2023","My 13-week old Labrador retriever puppy chewed through this ring in less than a minute, and had little pieces scattered all around.  Will be donating the rest of the bag."
B09JKJ871B,Sydney,1.0 out of 5 stars,Not long lasting,"Reviewed in the United States on May 24, 2023",These did not last any longer than the regular kind. The regular actually last longer.
B09JKJ871B,jknight,1.0 out of 5 stars,Upset stomach,"Reviewed in the United States on August 17, 2022",My puppy loves them but it has torn his stomach UP. BADLY. I won’t give him another one. He’s an 8 week old bulldog
B09JKJ871B,Mia D,5.0 out of 5 stars,Perfect for our pup!,"Reviewed in the United States on January 11, 2022","Our 3 month old lab/Great Pyrenees loves these chews!  They are perfect for her teething as well as to keep her busy and distracted when we are eating!  They lasted about 15-20 minutes when she was just a month, however now that she is 3 months we are getting about 5ish minutes out of them.  Still worth it and she still loves them!"
B09JKJ871B,Shadedflower85,5.0 out of 5 stars,"A good teething device, however ...","Reviewed in the United States on April 29, 2022","Bought these religiously for our new puppy (2 months old) according to age and advice of use.  At 8 months old, she got just the right size off and managed to lodge it between her upper teeth across the roof of her mouth.  She was not getting that out by herself!  I had to yank hard to dislodge and remove it.  Just use caution as package states.  Good, all natural teething treat under supervision."
B09JKJ871B,Rachel Moore,5.0 out of 5 stars,Puppy loves it,"Reviewed in the United States on September 6, 2022",Nice chew treat.. doesn’t last long for a medium breed puppy
B09JKJ871B,Shopper,5.0 out of 5 stars,"Dog says, YUMMY!","Reviewed in the United States on September 2, 2022",Dog loves this stuff.
B09JKJ871B,Amazon CustomerNancy,5.0 out of 5 stars,Good for puppies,"Reviewed in the United States on August 16, 2022",My puppy loves this ring
B09JKJ871B,W. Lloyd,5.0 out of 5 stars,Our Frenchie loves it!!❤️,"Reviewed in the United States on September 10, 2022",Our Frenchie loves it!!❤️
B01HUX3NNU,Aurora,5.0 out of 5 stars,These are amazing!,"Reviewed in the United States on December 22, 2023","Took a chance on these (have used countless brands of treats, Petromalt, etc for hairballs)…my Persian freaks out for these! They are excellent on their own or meal toppers. They are very soft so easy on his super senior teeth (or lack thereof lol), sometimes we crumble them on top of his wet or dry food to get him more excited to eat. They also have seemed to help keep his #2 movements nice and even as he had been having some gastric issues and inconsistencies. One thing to note is bc of their hairball remedy ingredients you are only supposed to give them a few a day (for his 9 lbs weight it’s 3x day). I wish I could give him more to stack his calories!!"
B01HUX3NNU,Vicky Mone,5.0 out of 5 stars,Cats favorite Valentines treat ever!,"Reviewed in the United States on February 14, 2024",My cats (4) even the finicky one love these !  Best reaction to treats ever and kept wanting more!  These are great for them and clearly meets their expectations for happy valentine's day!
B01HUX3NNU,Melissa L.,4.0 out of 5 stars,Pretty good,"Reviewed in the United States on November 22, 2023",My cat thinks they are ok. Doesn’t love them. But they have helped her digestion
B01HUX3NNU,Jay W,3.0 out of 5 stars,"My Cat Spit it Out, My Daughters Cats Too","Reviewed in the United States on November 24, 2023","They look and smell good, look to have good ingredients. Unfortunately my cat wouldn't eat it. I tried twice and both times she spit it out. I gave them to my daughter who has two cats and she said they would not eat them as well. Very odd because my cat isn't very picky and her cats are not picky either."
B01HUX3NNU,Peachy,5.0 out of 5 stars,"Cat LOVES them, and less hairballs!","Reviewed in the United States on September 25, 2023","My 16.5 year old cat absolutely LOVES these treats! He first got them from Santa in his stocking for Xmas, and he loved them so much I've continued to buy them. We've tried MANY cat treats over our 16 years together (well, I've bought them and he tried them), and he's never loved any like he loves these! He is a longhaired cat and, as a bonus, they have really reduced the amount of hairballs he gets quite substantially, so it's a win/win. Now he will actually meow and ""ask"" for a treat whenever a family member goes to where we keep them, and my daughter has even taught him the ""trick"" of standing on his hind legs and reaching up to ""tap the bag"" with his paw as she holds it in order to ""earn"" a treat. lol"
B01HUX3NNU,Tiffany Dulaney,1.0 out of 5 stars,Disappointed,"Reviewed in the United States on January 19, 2024","My cat has been eating these treats for over a year now. I got these treats because she has a hard time going to the bathroom & these are for digestive health...they HAVE not helped at all & like I said its been over a year. But yes I continued to buy these treats,not because they helped but because she loves them so much,or did...lately I've noticed the treats are different. They have always been a little moist. Lately they are more moist then they have ever been.i was scared to feed them to her because they looked darker in color & very vey moist!!! I reached out to Amazon, they just gave me a credit gift card. So I tried again thinking maybe I just got a bad bag. Nope same thing. I didn't reach out to Amazon. Waited a week or two. My cat loves these and I was upset! So I figured I'll try one more time to buy these treats. We'll same thing! And my cat is not crazy about these so I know something isn't right!!! I called Amazon told them the issue, they can see from my account how many times I've purchased these treats! It was ALOT!! I told him something needs to be done about this. He gave me my money back on my card and said he was going to bring it up to the  company that makes these..I don't know if it going to change anything but I can say they lost me as a costumer buying these!!! I won't waste my $ on these to go in the trash! They don't even help my cat go to the bathroom!!!!"
B01HUX3NNU,Jan,5.0 out of 5 stars,Get Naked Furball Soft Treats for Cats,"Reviewed in the United States on January 15, 2024",They love them and always want them. However a little too expensive to give as a treat. I use only as a treatment.
B01HUX3NNU,ElaineC,5.0 out of 5 stars,Cat loves it,"Reviewed in the United States on January 25, 2024",my picky cat Miao just loves it!
B01HUX3NNU,Noney Martin,5.0 out of 5 stars,Cats love,"Reviewed in the United States on January 15, 2024",Cats love them
B01HUX3NNU,Nicole Mincey,4.0 out of 5 stars,Stormy likes it,"Reviewed in the United States on September 10, 2023","Stormy is veryyyy picky, so I was happy when she decided to eat the treat since it supposed to help reduce fur balls which she had been bringing up.  I take it that the flavor is good since she eats it :)."
